,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1574514484416086016,1574514484416086016,1664228480000.0,2022-09-26 21:41:20,+0000,,"Law is a subject of precise definition and its upgradation, Sadly the practice and understanding of law is deeply affected by corruption.  I have made this attempt, with beliefs to improvise in near future. @adv_ahd @lexlawogic @LexisNexisIndia @LexisNexisLE   Please do opine...  https://t.co/72Cy5Alvhk",en,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,1,21,https://twitter.com/DrBharatbhushan/status/1574514484416086016,[],['https://pbs.twimg.com/media/FdnMkYUUUAEsoDE.jpg'],1,https://pbs.twimg.com/media/FdnMkYUUUAEsoDE.jpg,False,1,0,0,,None,,,,,,,[],,,,
1,1564478275987972096,1564478275987972096,1661835662000.0,2022-08-30 05:01:02,+0000,,@PMOIndia @HMOIndia request you to make the necessary amendments in the CRPC manuals to book the investigating officer for the same crime where the accused is let out free from any court after trial. Believe me the corrupt police is the only backbone of this criminal system.  https://t.co/vGFN7r9mWT,en,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,05,https://twitter.com/DrBharatbhushan/status/1564478275987972096,[],['https://pbs.twimg.com/media/FbYkl_YakAE1FFE.jpg'],1,https://pbs.twimg.com/media/FbYkl_YakAE1FFE.jpg,False,0,0,0,,None,,,,,,,[],,,,
2,1564476287011328000,1564476287011328000,1661835188000.0,2022-08-30 04:53:08,+0000,,@PMOIndia @HMOIndia @JharkhandPolice please look into suggestion it should be applicable through out India; if you have any courtesy to see India as crime free state. 🙏🙏🙏 Please,en,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564476287011328000,[],[],0,,False,0,0,0,https://twitter.com/DrBharatbhushan/status/1564475287680610305,None,,,,,,,[],,,,
3,1564475287680610305,1564475287680610305,1661834949000.0,2022-08-30 04:49:09,+0000,,Every crime has his determined offender its the police who trap the innocent and set the criminals free Need a provision to book the investigating officer if the accused is let free of charges of any court This will send strict msg to act lawfully protect the element of justice,en,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564475287680610305,[],[],0,,False,0,0,0,https://twitter.com/DrBharatbhushan/status/1564469422563430400,None,,,,,,,[],,,,
4,1564473964096659457,1564473964096659457,1661834634000.0,2022-08-30 04:43:54,+0000,,It is the need of the hour to change the rules for there is always a team of corrupt officers behind every crime and they remain untouched. It is they who create criminals like sharukh and moralise them to commit such heinous of crimes. #justiceforAnkitaKumari,en,['justiceforankitakumari'],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564473964096659457,[],[],0,,False,0,0,0,https://twitter.com/DrBharatbhushan/status/1564469422563430400,None,,,,,,,[],,,,
5,1564471709558009856,1564471709558009856,1661834096000.0,2022-08-30 04:34:56,+0000,,@PMOIndia @HMOIndia @JharkhandPolice मैं चाहता हूँ के आप ऐसा नियम बनाये की किसीं अपराध का अपराधी अगर निर्दोष छूट जाता है तो जांच कर रहे पोलीस अधिकारी को वो सजा दे दी जाये जो ऊस अपराध के लिए थी १. सबूत और गवाह पोलीस अधिकार क्षेत्र में २. निर्दोष को फांसना पोलीस अधिकारी क्षेत्र में,hi,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564471709558009856,[],[],0,,False,0,0,0,https://twitter.com/DrBharatbhushan/status/1564469422563430400,None,,,,,,,[],,,,
6,1564470482069766144,1564470482069766144,1661833804000.0,2022-08-30 04:30:04,+0000,,@PMOIndia @HMOIndia @JharkhandPolice @rnuddkranchi @BJP4Jharkhand  अंकिता के दोषी दो पोलीस अधिकारी एक थाना प्रभारी दुरा नूर मुस्तफा दोनो को भी फांसी दे दो वजह है  यही दोनो देशद्रोही आधार है इस अपराध का; शारुख को यकीन था उसके यें दोनो सहभागी उसे बचा लेंगे बस ईसलीये भी यह अपराध हुआ,hi,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564470482069766144,[],[],0,,False,0,0,0,https://twitter.com/DrBharatbhushan/status/1564469422563430400,None,,,,,,,[],,,,
7,1564469422563430400,1564469422563430400,1661833551000.0,2022-08-30 04:25:51,+0000,,@PMOIndia @HMOIndia @JharkhandPolice The Senior Police inspector and Mr. Noor Mustafa both are similar offenders in the case as is the prime offender Sharukh because they stood as the morale of the offender sharukh to commit crime and shall be let free; I suggest same punishment.  https://t.co/ec7aHuKHLb,en,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,2,04,https://twitter.com/DrBharatbhushan/status/1564469422563430400,[],['https://pbs.twimg.com/media/FbYcdSPacAIduV1.jpg'],1,https://pbs.twimg.com/media/FbYcdSPacAIduV1.jpg,False,1,0,1,,None,,,,,,,[],,,,
8,1564366017929035776,1564114303485366284,1661808897000.0,2022-08-29 21:34:57,+0000,,"@VasaiVirarMcorp गणेशोत्सवाला निरस करणारा हा कट आहे हिंदू सांस्कृतिक कार्यक्रमांवर हा प्रकार एक घात आहे ...  संक्रांत मिटवली, होळीचा महत्व कमी केला, दही हांडी बंद पडलेली, दिवाळीचा ही आगजनी केली राहिलेला गणेशोत्सव आत्ता त्यास ही संपण्याचा हा दुसरा पाऊल आहे मनपा च्या डावाचा",mr,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,1,21,https://twitter.com/DrBharatbhushan/status/1564366017929035776,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'VasaiVirarMcorp', 'name': 'वसई विरार शहर महानगरपालिका', 'id': '743350197703434240'}]",,,,
9,1564364370993623040,1564364370993623040,1661808505000.0,2022-08-29 21:28:25,+0000,, https://t.co/0b3iti2gLe  @PMOIndia @HMOIndia #HinduLivesMatters #hindu_girl_burnt_alive in #Jharkhand #muslim_boy_burns_hindu_girl #love_jihad #JusticeForAnkita #JusticeForAnkita #JusticeForAnkita #JusticeForAnkita #JusticeForAnkita,und,"['hindulivesmatters', 'hindu_girl_burnt_alive', 'jharkhand', 'muslim_boy_burns_hindu_girl', 'love_jihad', 'justiceforankita', 'justiceforankita', 'justiceforankita', 'justiceforankita', 'justiceforankita']",[],350070490,350070490,DrBharatbhushan,BharatBhushan,1,21,https://twitter.com/DrBharatbhushan/status/1564364370993623040,['https://m.facebook.com/story.php?story_fbid=pfbid02WAtTiX9JxCMJQSAgjeiAeWyVDEwxjiBYGwMzV6QuqYqHq5rNF6vL5HHgGUv9wsygl&id=100000406170848&sfnsn=wiwspmo'],[],0,,False,0,0,0,,None,,,,,,,[],,,,
10,1564302649968988161,1564302649968988161,1661793789000.0,2022-08-29 17:23:09,+0000,,"पोलिसांनी गुन्हेगारांना मदत देण्यास बंद करावे; झारखंड में हिंदू लडकी को मुस्लिम युवक ने जिंदा जलाया; ऐसें शारूख नालासोपारा के संतोष भवन में, वसई के कोळीवाडा में भी है मुझे पता है @PMOIndia 🙏 pls act 🙏 पोलीस की मदत के बिना कोई चुहा शारूख नहीं बन सकता झारखंड पोलीस ने 4 दिन बचाया  https://t.co/nGXjfhw8Qn",hi,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,1,17,https://twitter.com/DrBharatbhushan/status/1564302649968988161,[],['https://pbs.twimg.com/media/FbWE970aIAARsW4.jpg'],1,https://pbs.twimg.com/media/FbWE970aIAARsW4.jpg,False,0,0,0,,None,,,,,,,[],,,,
11,1563603392483966978,1563603392483966978,1661627073000.0,2022-08-27 19:04:33,+0000,,@VasaiVirarMcorp कडे गणपती बाप्पांसाठी कृत्रिम तलाव ... का? @The_RAJ_Thakrey  🙈🙊🙉 कोरोना योग होता अथवा प्रयोग हिंदू सांस्कृतिक कार्यक्रमात विरोध करण्याचा ...? @CMOMaharashtra @mieknathshinde @Dev_Fadnavis   🙏🙏🙏  https://t.co/d6JcuSpgqF,mr,[],[],350070490,350070490,DrBharatbhushan,BharatBhushan,6,19,https://twitter.com/DrBharatbhushan/status/1563603392483966978,[],['https://pbs.twimg.com/media/FbMI-67UsAE1Ihp.jpg'],1,https://pbs.twimg.com/media/FbMI-67UsAE1Ihp.jpg,False,0,0,0,,None,,,,,,,[],,,,
